"Referrer source","Referrer name","Day","Landing page URL","Session device type","Online store visitors","Sessions"
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/green-scallop-edge-dinner-plate?variant=39883353587872&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xY4tE3iusjPbTrxB9s7hHcrhIjZlTvdfcxDbzZTOgpVazMQvOEoXEoaAiDJEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xY4tE3iusjPbTrxB9s7hHcrhIjZlTvdfcxDbzZTOgpVazMQvOEoXEoaAiDJEALw_wcB","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/candy-cane-ceramic-dinner-plates-1?variant=42803880165536&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xbbPN1o5KCW1Rvblw2Iuk8Jk4uKrgFM5fR2zFW59eXvHF_KYuzVaVwaAv38EALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xbbPN1o5KCW1Rvblw2Iuk8Jk4uKrgFM5fR2zFW59eXvHF_KYuzVaVwaAv38EALw_wcB","mobile",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/set-of-two-dessert-plates-oriente-italiano-porpora","desktop",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/animal-farm-glasses?variant=43369191768224&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xayuGRNzjU26nIR7Ku4yJUDMdwaRkjkMXh0IL-42aCwya7TCHlJbIMaAlo4EALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xayuGRNzjU26nIR7Ku4yJUDMdwaRkjkMXh0IL-42aCwya7TCHlJbIMaAlo4EALw_wcB","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/collections/napkin-bows","desktop",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/set-of-two-dinner-plates-oriente-italiano-malachite","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/velvet-napkin-bows-set-of-four-9?variant=41238475997344&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xbUdz6bDmUhut2T4SOmVolEzLaBnZSLOuRYLfh0fgI0VWQGOJslokMaAoVJEALw_wcB&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xbUdz6bDmUhut2T4SOmVolEzLaBnZSLOuRYLfh0fgI0VWQGOJslokMaAoVJEALw_wcB","mobile",1,1
"social","instagram","2024-08-07","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaYjLR6_GSfvRyM3m4-X3sEeft4HZsCm2VQPcYUbEGOkSj3IzrO-tmBp2Gk_aem_jskjnCFho3P7hj0FwRq-Sg","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/candy-cane-ceramic-dinner-plates-1?variant=42803880165536&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xb09N7OB9fHmJEYStyCv0bbP6GDmP-gOgr0ok1Kvcp8SCERAnrMyBEaAk18EALw_wcB&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xb09N7OB9fHmJEYStyCv0bbP6GDmP-gOgr0ok1Kvcp8SCERAnrMyBEaAk18EALw_wcB","mobile",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/agatha-scalloped-edge-dinner-plate-dusky-pink?variant=47242153197728&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xbToedV67izG9EM5N0t43_hk-Yjn_RvmW39fT34kVVmCyjogV2cccEaAlYwEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xbToedV67izG9EM5N0t43_hk-Yjn_RvmW39fT34kVVmCyjogV2cccEaAlYwEALw_wcB","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/candy-cane-ceramic-dinner-plates-1?variant=42803880165536&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIxZCJwrLjhwMVwIiDBx1XkR3iEAQYCCABEgLFV_D_BwE&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=EAIaIQobChMIxZCJwrLjhwMVwIiDBx1XkR3iEAQYCCABEgLFV_D_BwE","mobile",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-dinner-plate?variant=47651506847904&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xZTED6eUgsZ4FkoWC_YVRfLLnCLCPApCIZ8Pgd-PB3DHVdDag4o48kaAjG4EALw_wcB&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xZTED6eUgsZ4FkoWC_YVRfLLnCLCPApCIZ8Pgd-PB3DHVdDag4o48kaAjG4EALw_wcB","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/set-of-four-christmas-red-velvet-bows?variant=41422496923808&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIgL-n4NzjhwMV7pGDBx2HITViEAQYAiABEgIkq_D_BwE&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=EAIaIQobChMIgL-n4NzjhwMV7pGDBx2HITViEAQYAiABEgIkq_D_BwE","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/animal-farm-glasses?variant=43369191768224&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAjwk8e1BhALEiwAc8MHiGVcHo9BNAxAHV4QHs9GFnVOTJxPjiEHKmuEupZn0GBx8X3ElvtYERoC36YQAvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=CjwKCAjwk8e1BhALEiwAc8MHiGVcHo9BNAxAHV4QHs9GFnVOTJxPjiEHKmuEupZn0GBx8X3ElvtYERoC36YQAvD_BwE","other",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/poodle-candle-holder","mobile",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/","desktop",4,8
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/large-glittery-wooden-christmas-tree?variant=42802013470880&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIotyfh-HehwMVwptQBh2bHA9bEAQYAyABEgLXm_D_BwE&gad_source=1&gbraid=0AAAAA-ASyL61TUwemDufDGCdexzIU2V09&gclid=EAIaIQobChMIotyfh-HehwMVwptQBh2bHA9bEAQYAyABEgLXm_D_BwE","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/poodle-candle-holder","desktop",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-dinner-plate?variant=47651506847904&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIudDwi9HjhwMVBZVQBh0_rjXPEAQYASABEgJUnfD_BwE&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31","mobile",1,1
"direct","hensandhollyhocks","2024-08-07","https://www.hensandhollyhocks.com/collections/table-linen","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/scallop-edge-dinner-plate","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/agatha-hand-painted-vase?variant=47242523148448&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xYlpr08v_VPISipWV0nkH6JoVgzrcmM2W_XRAJTsPUe8x0076H3uPkaAhXsEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xYlpr08v_VPISipWV0nkH6JoVgzrcmM2W_XRAJTsPUe8x0076H3uPkaAhXsEALw_wcB","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/candy-cane-ceramic-dinner-plates-1?variant=42803880165536&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xaqV_xEjezNUGEmjfJ5vXxc1mDc6o4530EQXNuOdrGtm4ERdw9D9JMaAisKEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xaqV_xEjezNUGEmjfJ5vXxc1mDc6o4530EQXNuOdrGtm4ERdw9D9JMaAisKEALw_wcB","mobile",1,1
"unknown","redbrain","2024-08-07","https://www.hensandhollyhocks.com/","desktop",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/hobnail-glasses-dark-green-set-of-6","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/poodle-candle-holder","other",1,1
"direct","hensandhollyhocks","2024-08-07","https://www.hensandhollyhocks.com/products/gold-leaf-ceramic-dinner-plate?pr_prod_strat=e5_desc&pr_rec_id=0fa7dd527&pr_rec_pid=11590261014688&pr_ref_pid=11590254264480&pr_seq=uniform","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/copy-of-sage-ceramic-apple?variant=45879642357920&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xbQuJ9LXA_-oGbAgNdEh-QKmZP0PT0pAGZ_Hy3yGtzdVaGvjcyVRKwaAmlgEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xbQuJ9LXA_-oGbAgNdEh-QKmZP0PT0pAGZ_Hy3yGtzdVaGvjcyVRKwaAmlgEALw_wcB","mobile",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/collections/all?sort_by=best-selling","desktop",2,2
"direct","hensandhollyhocks","2024-08-07","https://www.hensandhollyhocks.com/products/five-piece-gustave-pearl-flatware-set","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/large-glittery-wooden-christmas-tree?variant=42802013470880&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xZjXzkAfHOhCFOeoYjgqNaT98U5FvOvlECWKeFQrKBXlcVjBEKpU14aAj2WEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xZjXzkAfHOhCFOeoYjgqNaT98U5FvOvlECWKeFQrKBXlcVjBEKpU14aAj2WEALw_wcB","mobile",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/five-piece-tortoiseshell-flatware-set?variant=39712279494816&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIqIrLj8TjhwMVu5uDBx0kbg94EAQYCSABEgL1NvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=EAIaIQobChMIqIrLj8TjhwMVu5uDBx0kbg94EAQYCSABEgL1NvD_BwE","desktop",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/poodle-candle-holder","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-candle-holder?variant=47661577240736&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoroSMIKd_TTLTfhzjyfOZMb9CyWIiPXmdiy4hXSp0u_2rp5O0Ty6LI","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/amalfi-yellow-stripe-tablecloth","mobile",2,2
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-dinner-plate?variant=47651506847904&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xZHxmxNgXhmQCbKvhd2uVLfX5RZsdLhkQX-4brj5oNHQR73B6LhZycaAr3nEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xZHxmxNgXhmQCbKvhd2uVLfX5RZsdLhkQX-4brj5oNHQR73B6LhZycaAr3nEALw_wcB","desktop",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/hobnail-jug-dusty-lavender?variant=43368812019872&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xayou0jK72yJ7tWEALTJc2IjAbuzVylWqKpNuVW2JC8S7z_Z5-mRXEaApsaEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xayou0jK72yJ7tWEALTJc2IjAbuzVylWqKpNuVW2JC8S7z_Z5-mRXEaApsaEALw_wcB","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-candle-holder?variant=47661577240736&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIlb6VgrrjhwMV8IBQBh2odDq9EAQYDCABEgLdavD_BwE&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=EAIaIQobChMIlb6VgrrjhwMV8IBQBh2odDq9EAQYDCABEgLdavD_BwE","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate-starter-1?variant=50752792920224&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xYhP6BPDWubfBrElO3bKcdyaDivqG7qOn25ahZ6BBcvaJYEJ6U-M7saAsU7EALw_wcB&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xYhP6BPDWubfBrElO3bKcdyaDivqG7qOn25ahZ6BBcvaJYEJ6U-M7saAsU7EALw_wcB","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/amalfi-yellow-stripe-tablecloth","desktop",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/red-scallop-edge-dinner-plate","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/animal-farm-glasses?variant=43369191768224&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xbcXxJl7GLKIiwbplORUN3WXsNGqQGORU73-iZa0VzFf84ze5kPw8MaAonuEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xbcXxJl7GLKIiwbplORUN3WXsNGqQGORU73-iZa0VzFf84ze5kPw8MaAonuEALw_wcB","mobile",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-started-plate?variant=47651521101984&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xac14f7dXhu1i9Sv9lfbIlGzY5a6lFesLcCzw_6GNWwLPr1KXBGWXIaAhlHEALw_wcB&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xac14f7dXhu1i9Sv9lfbIlGzY5a6lFesLcCzw_6GNWwLPr1KXBGWXIaAhlHEALw_wcB","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/hobnail-glasses-dark-green-set-of-6?variant=41328870359200&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xbe-UZdcczgrU7B2k-C5eunY7min5lsESGj3emtPDlCb7JAXhDMLlkaAjcCEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xbe-UZdcczgrU7B2k-C5eunY7min5lsESGj3emtPDlCb7JAXhDMLlkaAjcCEALw_wcB","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate-pink-yellow-dinner?variant=50753060470944&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xZTf4WCy_1dVBm1KJUQi0tz_hY96tt8CwiPovFUZmnjpFD4-JwnF-YaApOnEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xZTf4WCy_1dVBm1KJUQi0tz_hY96tt8CwiPovFUZmnjpFD4-JwnF-YaApOnEALw_wcB","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/ikat-tablecloth?variant=50334288904352&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xa2M3VAGEtew2X3r3177ELeehfDmXb13350IFaBZ89E_rzummAYBgcaAhP8EALw_wcB&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xa2M3VAGEtew2X3r3177ELeehfDmXb13350IFaBZ89E_rzummAYBgcaAhP8EALw_wcB","mobile",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/products/set-of-two-dessert-plates-granduca-coreana","desktop",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/delilah-tablecloth?variant=40485610193056&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xbkdwuvQaj_NcD1J3pgAsQ55Pgx2BBhbQWLXfgTXwG0EGQBb8ogdHUaAhtHEALw_wcB&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xbkdwuvQaj_NcD1J3pgAsQ55Pgx2BBhbQWLXfgTXwG0EGQBb8ogdHUaAhtHEALw_wcB","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/set-of-four-rattan-charger-plates-brown?variant=40983391830176&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xaj75BQw1kLKEr6dq3CmATnEo6MPTh0UeqtRbdGLg2DinaQvs6j10IaAsqHEALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xaj75BQw1kLKEr6dq3CmATnEo6MPTh0UeqtRbdGLg2DinaQvs6j10IaAsqHEALw_wcB","mobile",1,1
"direct",,"2024-08-07","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2024-08-07","https://www.hensandhollyhocks.com/products/agatha-hand-painted-vase?variant=47242523148448&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xYH41diDKmcRuCcyQ7zr0PwCREmEd3X__kWdKF1Ske1t7uM8TGhfSEaAjR6EALw_wcB&gad_source=1&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xYH41diDKmcRuCcyQ7zr0PwCREmEd3X__kWdKF1Ske1t7uM8TGhfSEaAjR6EALw_wcB","mobile",1,1
"search","google","2024-08-08","https://www.hensandhollyhocks.com/products/candy-cane-ceramic-dinner-plates-1?variant=42803880165536&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAjw2dG1BhB4EiwA998cqHJnzjwbNBAfrv9C0FH3d9zs5_C1ddPkYAkPtvJepO0RGgD3hRq6FRoCMCoQAvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL5LxvYfEBBCcs6wq4oxwwusL&gclid=CjwKCAjw2dG1BhB4EiwA998cqHJnzjwbNBAfrv9C0FH3d9zs5_C1ddPkYAkPtvJepO0RGgD3hRq6FRoCMCoQAvD_BwE","mobile",1,1
"direct","hensandhollyhocks","2024-08-08","https://www.hensandhollyhocks.com/products/five-piece-gustave-pearl-flatware-set","mobile",1,2
"search","google","2024-08-08","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-dinner-plate?variant=47651506847904&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIq5TNw_LkhwMVFpVQBh2SoQj7EAQYCyABEgKTN_D_BwE&gad_source=1&gbraid=0AAAAA-ASyL5LxvYfEBBCcs6wq4oxwwusL&gclid=EAIaIQobChMIq5TNw_LkhwMVFpVQBh2SoQj7EAQYCyABEgKTN_D_BwE","mobile",1,1
"direct","hensandhollyhocks","2024-08-08","https://www.hensandhollyhocks.com/collections/crockery?page=3","desktop",1,1
"search","google","2024-08-08","https://www.hensandhollyhocks.com/products/scallop-edge-dessert-side-plate?variant=39822491517088&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=Cj0KCQjwtsy1BhD7ARIsAHOi4xaqzHFjxqnn3Vz2nNQvq2uOC-9-6PqH_Np_tuVgWSj4KbV1Gq2PUEgaAksDEALw_wcB&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=Cj0KCQjwtsy1BhD7ARIsAHOi4xaqzHFjxqnn3Vz2nNQvq2uOC-9-6PqH_Np_tuVgWSj4KbV1Gq2PUEgaAksDEALw_wcB","other",1,1
"direct",,"2024-08-08","https://www.hensandhollyhocks.com/products/set-of-six-tulip-dinner-plates?variant=39863796564128&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIvM-TvuDkhwMVTYFQBh3jQAZ5EAQYASABEgLa5_D_BwE&gad_source=1&gclid=EAIaIQobChMIvM-TvuDkhwMVTYFQBh3jQAZ5EAQYASABEgLa5_D_BwE","desktop",1,1
"search","google","2024-08-08","https://www.hensandhollyhocks.com/products/agatha-hand-painted-vase?variant=47242523148448&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMI8faPjqjmhwMVv5RQBh2fYAb4EAQYBiABEgLEJvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL5LxvYfEBBCcs6wq4oxwwusL&gclid=EAIaIQobChMI8faPjqjmhwMVv5RQBh2fYAb4EAQYBiABEgLEJvD_BwE","mobile",1,1
"direct","hensandhollyhocks","2024-08-08","https://www.hensandhollyhocks.com/products/birkdale-white-stone-planter?email=","mobile",1,1
"direct",,"2024-08-08","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-candle-holder-1?variant=47661579960480&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAjwzIK1BhAuEiwAHQmU3k4GuMbqnvYCF1abUlvuU3y6WiHRuztJLh_x9e0sLLp0DOk4ConrFhoCb58QAvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL55YzoWiZ_9IgddGXFhKY7hw&gclid=CjwKCAjwzIK1BhAuEiwAHQmU3k4GuMbqnvYCF1abUlvuU3y6WiHRuztJLh_x9e0sLLp0DOk4ConrFhoCb58QAvD_BwE","desktop",1,1
"direct",,"2024-08-08","https://www.hensandhollyhocks.com/products/hobnail-jug?variant=39822019133600&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIlZT4ytzlhwMVipRQBh2E6RDlEAQYBSABEgJvRvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL5LxvYfEBBCcs6wq4oxwwusL&gclid=EAIaIQobChMIlZT4ytzlhwMVipRQBh2E6RDlEAQYBSABEgJvRvD_BwE","desktop",1,1
"search","google","2024-08-08","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-dinner-plate?variant=47651506847904&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAjw2dG1BhB4EiwA998cqLSnHdE9OWtNgkt-3BcPErVTR4857J09l33LRhkmVEwGRNbGrFyWTBoC56QQAvD_BwE&gad_source=1&gclid=CjwKCAjw2dG1BhB4EiwA998cqLSnHdE9OWtNgkt-3BcPErVTR4857J09l33LRhkmVEwGRNbGrFyWTBoC56QQAvD_BwE","mobile",1,1
"search","google","2024-08-08","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate-dinner?variant=50740833353888&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIr7HWgIXkhwMVrZxQBh38BQzjEAQYBiABEgKXm_D_BwE&gad_source=1&gbraid=0AAAAA-ASyL53RmOhkil1U_1tohipGhp31&gclid=EAIaIQobChMIr7HWgIXkhwMVrZxQBh38BQzjEAQYBiABEgKXm_D_BwE","mobile",1,1
"direct","hensandhollyhocks","2024-08-08","https://www.hensandhollyhocks.com/collections/vases","mobile",1,1
"search","google","2024-08-08","https://www.hensandhollyhocks.com/products/large-glittery-wooden-christmas-tree?variant=42802013470880&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIltXn8ormhwMVmpdQBh0KKRKcEAQYAiABEgI57fD_BwE&gad_source=1&gbraid={gbraid}&gclid=EAIaIQobChMIltXn8ormhwMVmpdQBh0KKRKcEAQYAiABEgI57fD_BwE","mobile",1,1
"search","google","2024-08-08","https://www.hensandhollyhocks.com/products/large-glittery-wooden-christmas-tree?variant=42802013470880&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMI7_PcyKbmhwMVNJVQBh13dC4iEAQYAyABEgJ1tfD_BwE&gad_source=1&gbraid=0AAAAA-ASyL5LxvYfEBBCcs6wq4oxwwusL&gclid=EAIaIQobChMI7_PcyKbmhwMVNJVQBh13dC4iEAQYAyABEgJ1tfD_BwE","mobile",1,1
"search","google","2024-08-08","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate?variant=50740645298336&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAjw2dG1BhB4EiwA998cqADPLh-_e-HMMI6z4LpDjXGSrphmlI66H0fAW6L_RoQbocISwFrzWRoCgbMQAvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL5LxvYfEBBCcs6wq4oxwwusL&gclid=CjwKCAjw2dG1BhB4EiwA998cqADPLh-_e-HMMI6z4LpDjXGSrphmlI66H0fAW6L_RoQbocISwFrzWRoCgbMQAvD_BwE","other",1,1
"search","google","2024-08-08","https://www.hensandhollyhocks.com/products/gold-glitter-metal-leaf-wreath?variant=41422474215584&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAjw2dG1BhB4EiwA998cqIKZdQPaBgfiIWzyer9TW7H7u-0mgNmyS4PiTzW21blNc2qxDeCJ4hoCUX0QAvD_BwE&gad_source=1&gclid=CjwKCAjw2dG1BhB4EiwA998cqIKZdQPaBgfiIWzyer9TW7H7u-0mgNmyS4PiTzW21blNc2qxDeCJ4hoCUX0QAvD_BwE","mobile",1,1
